DataAcc	bamAcc	bamFinal	bname	fname	runID	sampleID	RPKMFile	hasRPKMFile	bamHeader	npkFile	alias	header	genome	RPKMFileSize	BamFileSize	blacklisted
151CRS12	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP1-22-ZT8_S12/TP1-22-ZT8_S12_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP1-22-ZT8_S12/TP1-22-ZT8_S12_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	TP1-22-ZT8_S12_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP1-22-ZT8_S12/TP1-22-ZT8_S12_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	151CR	S12	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP1-22-ZT8_S12/TP1-22-ZT8_S12_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"		TP1-22-ZT8	151CR_S12_TP1-22-ZT8	Ath-TAIR10	31840711	445242616	False
151CRS11	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP1-27-ZT8_S11/TP1-27-ZT8_S11_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP1-27-ZT8_S11/TP1-27-ZT8_S11_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	TP1-27-ZT8_S11_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP1-27-ZT8_S11/TP1-27-ZT8_S11_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	151CR	S11	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP1-27-ZT8_S11/TP1-27-ZT8_S11_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"		TP1-27-ZT8	151CR_S11_TP1-27-ZT8	Ath-TAIR10	31508888	409230803	False
151CRS13	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP1-27-ZT8_S13/TP1-27-ZT8_S13_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP1-27-ZT8_S13/TP1-27-ZT8_S13_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	TP1-27-ZT8_S13_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP1-27-ZT8_S13/TP1-27-ZT8_S13_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	151CR	S13	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP1-27-ZT8_S13/TP1-27-ZT8_S13_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"		TP1-27-ZT8	151CR_S13_TP1-27-ZT8	Ath-TAIR10	21130127	241326051	False
151CRS14	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP2-22_S14/TP2-22_S14_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP2-22_S14/TP2-22_S14_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	TP2-22_S14_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP2-22_S14/TP2-22_S14_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	151CR	S14	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP2-22_S14/TP2-22_S14_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"		TP2-22	151CR_S14_TP2-22	Ath-TAIR10	33994564	443632278	False
151CRS17	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP2-22_S17/TP2-22_S17_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP2-22_S17/TP2-22_S17_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	TP2-22_S17_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP2-22_S17/TP2-22_S17_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	151CR	S17	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP2-22_S17/TP2-22_S17_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"		TP2-22	151CR_S17_TP2-22	Ath-TAIR10	29474380	373845711	False
151CRS15	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP2-27_S15/TP2-27_S15_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP2-27_S15/TP2-27_S15_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	TP2-27_S15_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP2-27_S15/TP2-27_S15_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	151CR	S15	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP2-27_S15/TP2-27_S15_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"		TP2-27	151CR_S15_TP2-27	Ath-TAIR10	39985843	634948569	False
151CRS18	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP2-27_S18/TP2-27_S18_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP2-27_S18/TP2-27_S18_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	TP2-27_S18_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP2-27_S18/TP2-27_S18_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	151CR	S18	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151CR/TP2-27_S18/TP2-27_S18_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"		TP2-27	151CR_S18_TP2-27	Ath-TAIR10	37665785	567315224	False
151CS17	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-22_S17/TP1-22_S17_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-22_S17/TP1-22_S17_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	TP1-22_S17_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-22_S17/TP1-22_S17_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	151C	S17	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-22_S17/TP1-22_S17_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"		TP1-22	151C_S17_TP1-22	Ath-TAIR10	276283	3243750	False
151CS10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-22-ZT8_S10/TP1-22-ZT8_S10_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-22-ZT8_S10/TP1-22-ZT8_S10_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	TP1-22-ZT8_S10_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-22-ZT8_S10/TP1-22-ZT8_S10_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	151C	S10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-22-ZT8_S10/TP1-22-ZT8_S10_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"		TP1-22-ZT8	151C_S10_TP1-22-ZT8	Ath-TAIR10	4557845	51718960	False
151CS12	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-22-ZT8_S12/TP1-22-ZT8_S12_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-22-ZT8_S12/TP1-22-ZT8_S12_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	TP1-22-ZT8_S12_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-22-ZT8_S12/TP1-22-ZT8_S12_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	151C	S12	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-22-ZT8_S12/TP1-22-ZT8_S12_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"		TP1-22-ZT8	151C_S12_TP1-22-ZT8	Ath-TAIR10	5940003	62118496	False
151CS11	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-27-ZT8_S11/TP1-27-ZT8_S11_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-27-ZT8_S11/TP1-27-ZT8_S11_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	TP1-27-ZT8_S11_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-27-ZT8_S11/TP1-27-ZT8_S11_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	151C	S11	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-27-ZT8_S11/TP1-27-ZT8_S11_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"		TP1-27-ZT8	151C_S11_TP1-27-ZT8	Ath-TAIR10	5338630	63452447	False
151CS13	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-27-ZT8_S13/TP1-27-ZT8_S13_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-27-ZT8_S13/TP1-27-ZT8_S13_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	TP1-27-ZT8_S13_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-27-ZT8_S13/TP1-27-ZT8_S13_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	151C	S13	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP1-27-ZT8_S13/TP1-27-ZT8_S13_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"		TP1-27-ZT8	151C_S13_TP1-27-ZT8	Ath-TAIR10	3446789	41346470	False
151CS15	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP2-22_S15/TP2-22_S15_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP2-22_S15/TP2-22_S15_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	TP2-22_S15_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP2-22_S15/TP2-22_S15_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	151C	S15	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP2-22_S15/TP2-22_S15_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"		TP2-22	151C_S15_TP2-22	Ath-TAIR10	7355231	78004227	False
151CS18	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP2-22_S18/TP2-22_S18_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP2-22_S18/TP2-22_S18_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	TP2-22_S18_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP2-22_S18/TP2-22_S18_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	151C	S18	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP2-22_S18/TP2-22_S18_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"		TP2-22	151C_S18_TP2-22	Ath-TAIR10	6157361	67519322	False
151CS16	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP2-27_S16/TP2-27_S16_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP2-27_S16/TP2-27_S16_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	TP2-27_S16_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP2-27_S16/TP2-27_S16_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	151C	S16	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP2-27_S16/TP2-27_S16_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"		TP2-27	151C_S16_TP2-27	Ath-TAIR10	9170337	93913993	False
151CS19	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP2-27_S19/TP2-27_S19_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP2-27_S19/TP2-27_S19_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	TP2-27_S19_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP2-27_S19/TP2-27_S19_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	151C	S19	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/151C/TP2-27_S19/TP2-27_S19_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"		TP2-27	151C_S19_TP2-27	Ath-TAIR10	8061772	85473759	False
153CS12	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1293-27-pFKF1-HA-FKF1-fkf1-2_S12/1293-27-pFKF1-HA-FKF1-fkf1-2_S12_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1293-27-pFKF1-HA-FKF1-fkf1-2_S12/1293-27-pFKF1-HA-FKF1-fkf1-2_S12_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	1293-27-pFKF1-HA-FKF1-fkf1-2_S12_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1293-27-pFKF1-HA-FKF1-fkf1-2_S12/1293-27-pFKF1-HA-FKF1-fkf1-2_S12_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	153C	S12	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1293-27-pFKF1-HA-FKF1-fkf1-2_S12/1293-27-pFKF1-HA-FKF1-fkf1-2_S12_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1293-27-pFKF1-HA-FKF1-fkf1-2_S12/1293-27-pFKF1-HA-FKF1-fkf1-2_S12_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_peaks.narrowPeak	1293-27-pFKF1-HA-FKF1-fkf1-2	153C_S12_1293-27-pFKF1-HA-FKF1-fkf1-2	Ath-TAIR10	33041410	384552777	False
153CS13	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1294-27-pGI-GI-HA_S13/1294-27-pGI-GI-HA_S13_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1294-27-pGI-GI-HA_S13/1294-27-pGI-GI-HA_S13_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	1294-27-pGI-GI-HA_S13_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1294-27-pGI-GI-HA_S13/1294-27-pGI-GI-HA_S13_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	153C	S13	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1294-27-pGI-GI-HA_S13/1294-27-pGI-GI-HA_S13_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1294-27-pGI-GI-HA_S13/1294-27-pGI-GI-HA_S13_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_peaks.narrowPeak	1294-27-pGI-GI-HA	153C_S13_1294-27-pGI-GI-HA	Ath-TAIR10	35438803	438050900	False
153CS14	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1295-27-pCO-HA-CO_S14/1295-27-pCO-HA-CO_S14_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1295-27-pCO-HA-CO_S14/1295-27-pCO-HA-CO_S14_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	1295-27-pCO-HA-CO_S14_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1295-27-pCO-HA-CO_S14/1295-27-pCO-HA-CO_S14_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	153C	S14	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1295-27-pCO-HA-CO_S14/1295-27-pCO-HA-CO_S14_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1295-27-pCO-HA-CO_S14/1295-27-pCO-HA-CO_S14_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_peaks.narrowPeak	1295-27-pCO-HA-CO	153C_S14_1295-27-pCO-HA-CO	Ath-TAIR10	33747653	393886498	False
153CS9	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1296-pSVP-SVP-GFP-svp-41_S9/1296-pSVP-SVP-GFP-svp-41_S9_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1296-pSVP-SVP-GFP-svp-41_S9/1296-pSVP-SVP-GFP-svp-41_S9_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard.bam	1296-pSVP-SVP-GFP-svp-41_S9_raw_bowtie2_TAIR10_ensembl_nomixed	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1296-pSVP-SVP-GFP-svp-41_S9/1296-pSVP-SVP-GFP-svp-41_S9_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	153C	S9	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1296-pSVP-SVP-GFP-svp-41_S9/1296-pSVP-SVP-GFP-svp-41_S9_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/153C/1296-pSVP-SVP-GFP-svp-41_S9/1296-pSVP-SVP-GFP-svp-41_S9_raw_bowtie2_TAIR10_ensembl_nomixed_sorted_rmdup_picard_peaks.narrowPeak	1296-pSVP-SVP-GFP-svp-41	153C_S9_1296-pSVP-SVP-GFP-svp-41	Ath-TAIR10	40309285	587148531	False
